Id,Probability
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
100,0.0
101,0.0
102,0.0
103,0.0
104,0.0
105,0.0
106,0.0
107,0.0
108,0.0
109,0.0
110,0.0
111,0.0
112,0.0
113,0.0
114,0.0
115,0.0
116,0.0
117,0.0
118,0.0
400,0.0
401,0.490237274655
402,0.190124223602
403,0.00058497550792
404,0.0501827418866
405,0.0
406,0.0123953374187
407,0.0312556191041
408,0.000178406549439
409,0.04
410,0.362511922473
411,0.250350849151
412,0.0202339181287
413,0.0
414,0.100124223602
415,0.0
416,0.0102901328128
417,0.0109115981309
418,0.0502310633195
600,0.0
601,0.0
602,0.0
603,0.0
604,0.0
605,0.0
606,0.0
607,0.0
608,0.0
609,0.0
610,0.0
611,0.0
612,0.0
613,0.0
614,0.0
615,0.0
616,0.0
617,0.0
618,0.0
700,0.0
701,0.0
702,0.0
703,0.0
704,0.0
705,0.0
706,0.0
707,0.0
708,0.0
709,0.0
710,0.0
711,0.0
712,0.0
713,0.0
714,0.0
715,0.0
716,0.0
717,0.0
718,0.0
1000,0.0
1001,0.0
1002,0.0
1003,0.0
1004,0.0
1005,0.0
1006,0.0
1007,0.0
1008,0.0
1009,0.0
1010,0.0
1011,0.0
1012,0.0
1013,0.0
1014,0.0
1015,0.0
1016,0.0
1017,0.0
1018,0.0
1200,0.0
1201,0.19
1202,0.14
1203,0.0
1204,0.01
1205,0.0
1206,0.04
1207,0.03
1208,0.1
1209,0.04
1210,0.09
1211,0.09
1212,0.0
1213,0.0
1214,0.02
1215,0.01
1216,0.04
1217,0.01
1218,0.0
1700,0.0
1701,0.0
1702,0.0
1703,0.0
1704,0.0
1705,0.0
1706,0.0
1707,0.0
1708,0.0
1709,0.0
1710,0.0
1711,0.0
1712,0.0
1713,0.0
1714,0.0
1715,0.0
1716,0.0
1717,0.0
1718,0.0
2200,0.0
2201,0.0
2202,0.0
2203,0.0
2204,0.0
2205,0.0
2206,0.0
2207,0.0
2208,0.0
2209,0.0
2210,0.0
2211,0.0
2212,0.0
2213,0.0
2214,0.0
2215,0.0
2216,0.0
2217,0.0
2218,0.0
2700,0.01
2701,0.11
2702,0.0101242236025
2703,0.0
2704,0.0
2705,0.0
2706,0.0
2707,0.03
2708,0.0
2709,0.09
2710,0.0507272727273
2711,0.0
2712,0.01
2713,0.0
2714,0.1
2715,0.0
2716,0.0
2717,0.0
2718,0.03
2800,0.07
2801,0.000172413793103
2802,0.02
2803,0.000356506238859
2804,0.0102325814536
2805,0.0
2806,0.14
2807,0.0402247191011
2808,0.02
2809,0.330239063727
2810,0.750994475138
2811,0.000286419183555
2812,0.000320621841938
2813,0.0
2814,0.02
2815,0.0
2816,0.0
2817,0.0
2818,0.00016776914965
2900,0.0
2901,0.0
2902,0.0
2903,0.0
2904,0.0
2905,0.0
2906,0.0
2907,0.0
2908,0.0
2909,0.0
2910,0.0
2911,0.0
2912,0.0
2913,0.0
2914,0.0
2915,0.0
2916,0.0
2917,0.0
2918,0.0
3000,0.0
3001,0.0
3002,0.02
3003,0.000114942528736
3004,0.0
3005,0.0
3006,0.01
3007,0.17
3008,0.02
3009,0.24
3010,0.63
3011,0.0
3012,0.04
3013,0.02
3014,0.0
3015,0.0
3016,0.0
3017,0.02
3018,0.520061728395
3100,0.01
3101,0.401381287473
3102,0.110350898208
3103,0.000384631292275
3104,0.0
3105,0.0
3106,0.0826428726063
3107,0.0217428960273
3108,0.0602512856916
3109,0.0705370467683
3110,0.53
3111,0.0206111188076
3112,0.0309842228463
3113,0.0
3114,0.0211516857251
3115,0.03
3116,0.0103142603367
3117,0.0113804760154
3118,0.0301133561753
3200,0.0
3201,0.0111063554028
3202,0.0205527989212
3203,0.00086833773361
3204,0.000551667727457
3205,0.0
3206,0.0220981688647
3207,0.0136171215904
3208,0.000545959641441
3209,0.0318704633729
3210,0.0340829323349
3211,0.00100955690825
3212,0.000659745718157
3213,0.0
3214,0.0103647262747
3215,0.0
3216,0.0704129811967
3217,0.00100690103735
3218,0.341043329883
3300,0.0
3301,0.46
3302,0.21
3303,0.0
3304,0.02
3305,0.01
3306,0.0407542310522
3307,0.12
3308,0.06
3309,0.03
3310,0.323792473375
3311,0.02
3312,0.03
3313,0.0
3314,0.0702853970742
3315,0.11
3316,0.0
3317,0.0204706280684
3318,0.03
3400,0.0
3401,0.0
3402,0.0
3403,0.0
3404,0.0
3405,0.0
3406,0.0
3407,0.0
3408,0.0
3409,0.0
3410,0.0
3411,0.0
3412,0.0
3413,0.0
3414,0.0
3415,0.0
3416,0.0
3417,0.0
3418,0.0
3700,0.0
3701,0.0
3702,0.0
3703,0.0
3704,0.0
3705,0.0
3706,0.0
3707,0.0
3708,0.0
3709,0.0
3710,0.0
3711,0.0
3712,0.0
3713,0.0
3714,0.0
3715,0.0
3716,0.0
3717,0.0
3718,0.0
4000,0.0
4001,0.0206726061455
4002,0.0302508109518
4003,0.000906613003099
4004,0.00029003896968
4005,0.0
4006,0.0318188392558
4007,0.0126748559163
4008,0.03
4009,0.0514419443113
4010,0.0484784201236
4011,0.000903449393472
4012,0.000295806573859
4013,0.0
4014,0.0103647262747
4015,0.0
4016,0.070128842489
4017,0.000704652612498
4018,0.310698398157
4100,0.03
4101,0.0708363245703
4102,0.0800558659218
4103,0.000179351656096
4104,0.0
4105,0.01
4106,0.0210718049929
4107,0.0305558069382
4108,0.12
4109,0.0705083447553
4110,0.0717141666035
4111,0.03
4112,0.0105435980844
4113,0.0
4114,0.0601162790698
4115,0.01
4116,0.01
4117,0.03
4118,0.130299015523
4200,0.0
4201,0.0
4202,0.0
4203,0.0
4204,0.0
4205,0.0
4206,0.0
4207,0.0
4208,0.0
4209,0.0
4210,0.0
4211,0.0
4212,0.0
4213,0.0
4214,0.0
4215,0.0
4216,0.0
4217,0.0
4218,0.0
4400,0.0
4401,0.220473372781
4402,0.1
4403,0.0
4404,0.01
4405,0.02
4406,0.02
4407,0.08
4408,0.02
4409,0.14
4410,0.44
4411,0.0
4412,0.01
4413,0.02
4414,0.13
4415,0.0
4416,0.02
4417,0.0
4418,0.07
4700,0.0
4701,0.0804826710216
4702,0.0100628930818
4703,0.000308545539759
4704,0.0403727398689
4705,0.0
4706,0.0302793296089
4707,0.0306146224035
4708,0.0102418162386
4709,0.0807402629628
4710,0.286027537608
4711,0.000245783628137
4712,0.0601835683103
4713,0.0
4714,0.0101162790698
4715,0.0
4716,0.0201788459375
4717,0.0202962310673
4718,0.610117023097
4800,0.0
4801,0.0
4802,0.0
4803,0.0
4804,0.0
4805,0.0
4806,0.0
4807,0.0
4808,0.0
4809,0.0
4810,0.0
4811,0.0
4812,0.0
