Id,Probability
0,0.0
1,0.0250809274027
2,0.00530176013399
3,0.012396458815
4,0.00802201994111
5,0.0
6,0.03951521857
7,0.0241474418987
8,0.0261290180552
9,0.0238951560253
10,0.0737787845059
11,0.0115330195315
12,0.0123757764081
13,0.0
14,0.0122147238486
15,0.0
16,0.00642792260106
17,0.0117769000256
18,0.0062964607912
100,0.0
101,0.0250809274027
102,0.00530176013399
103,0.012396458815
104,0.00802201994111
105,0.0
106,0.03951521857
107,0.0241474418987
108,0.0261290180552
109,0.0238951560253
110,0.0737787845059
111,0.0115330195315
112,0.0123757764081
113,0.0
114,0.0122147238486
115,0.0
116,0.00642792260106
117,0.0117769000256
118,0.0062964607912
400,0.0
401,0.733244107469
402,0.0217039159012
403,0.00597487102861
404,0.0112951723659
405,0.005
406,0.0412660489931
407,0.0207856195226
408,0.0244701878057
409,0.0101454333256
410,0.51554458327
411,0.670924774139
412,0.103722167175
413,0.0
414,0.024660391707
415,0.0
416,0.00211300623904
417,0.00520139795491
418,0.0124631284261
600,0.0
601,0.0250809274027
602,0.00530176013399
603,0.012396458815
604,0.00802201994111
605,0.0
606,0.03951521857
607,0.0241474418987
608,0.0261290180552
609,0.0238951560253
610,0.0737787845059
611,0.0115330195315
612,0.0123757764081
613,0.0
614,0.0122147238486
615,0.0
616,0.00642792260106
617,0.0117769000256
618,0.0062964607912
700,0.0
701,0.0250809274027
702,0.00530176013399
703,0.012396458815
704,0.00802201994111
705,0.0
706,0.03951521857
707,0.0241474418987
708,0.0261290180552
709,0.0238951560253
710,0.0737787845059
711,0.0115330195315
712,0.0123757764081
713,0.0
714,0.0122147238486
715,0.0
716,0.00642792260106
717,0.0117769000256
718,0.0062964607912
1000,0.0
1001,0.0250809274027
1002,0.00530176013399
1003,0.012396458815
1004,0.00802201994111
1005,0.0
1006,0.03951521857
1007,0.0241474418987
1008,0.0261290180552
1009,0.0238951560253
1010,0.0737787845059
1011,0.0115330195315
1012,0.0123757764081
1013,0.0
1014,0.0122147238486
1015,0.0
1016,0.00642792260106
1017,0.0117769000256
1018,0.0062964607912
1200,0.0
1201,0.293729648749
1202,0.560238480975
1203,0.00209658797546
1204,0.276674259776
1205,0.015
1206,0.00459134577864
1207,0.0586429528357
1208,0.0382411181111
1209,0.00156285658251
1210,0.309787760017
1211,0.160857673929
1212,0.0907015323447
1213,0.0
1214,0.0102779955871
1215,0.075
1216,0.000457875457875
1217,0.000644458776342
1218,0.0506465261437
1700,0.0
1701,0.0250809274027
1702,0.00530176013399
1703,0.012396458815
1704,0.00802201994111
1705,0.0
1706,0.03951521857
1707,0.0241474418987
1708,0.0261290180552
1709,0.0238951560253
1710,0.0737787845059
1711,0.0115330195315
1712,0.0123757764081
1713,0.0
1714,0.0122147238486
1715,0.0
1716,0.00642792260106
1717,0.0117769000256
1718,0.0062964607912
2200,0.0
2201,0.0250809274027
2202,0.00530176013399
2203,0.012396458815
2204,0.00802201994111
2205,0.0
2206,0.03951521857
2207,0.0241474418987
2208,0.0261290180552
2209,0.0238951560253
2210,0.0737787845059
2211,0.0115330195315
2212,0.0123757764081
2213,0.0
2214,0.0122147238486
2215,0.0
2216,0.00642792260106
2217,0.0117769000256
2218,0.0062964607912
2700,0.0
2701,0.0950965287593
2702,0.00379444359368
2703,0.0103998542689
2704,0.00800356975661
2705,0.015
2706,0.0667636771525
2707,0.287025168725
2708,0.0261290180552
2709,0.35011785485
2710,0.23377943418
2711,0.0189966370786
2712,0.01933349627
2713,0.0
2714,0.0285051184721
2715,0.0
2716,0.00477657028098
2717,0.00917708434709
2718,0.333921675796
2800,0.02
2801,0.0566977050018
2802,0.0216380055185
2803,0.00765046548949
2804,0.0491146542152
2805,0.19
2806,0.214152664901
2807,0.103715244679
2808,0.0573830151848
2809,0.322771221639
2810,0.462664145728
2811,0.0154945005386
2812,0.00641399155862
2813,0.0
2814,0.00399808963997
2815,0.025
2816,0.00235122042994
2817,0.0228636086351
2818,0.011965703632
2900,0.0
2901,0.0250809274027
2902,0.00530176013399
2903,0.012396458815
2904,0.00802201994111
2905,0.0
2906,0.03951521857
2907,0.0241474418987
2908,0.0261290180552
2909,0.0238951560253
2910,0.0737787845059
2911,0.0115330195315
2912,0.0123757764081
2913,0.0
2914,0.0122147238486
2915,0.0
2916,0.00642792260106
2917,0.0117769000256
2918,0.0062964607912
3000,0.0
3001,0.100517174949
3002,0.00470185577844
3003,0.011490051304
3004,0.0172028271112
3005,0.0
3006,0.0319210749124
3007,0.022015923212
3008,0.0340991131415
3009,0.121736690518
3010,0.401410273559
3011,0.149234567956
3012,0.18892765457
3013,0.0
3014,0.0103579750948
3015,0.0
3016,0.00559170585208
3017,0.0294984935527
3018,0.233666229953
3100,0.08
3101,0.206804198042
3102,0.00403023977732
3103,0.0116144101431
3104,0.00781929110635
3105,0.0
3106,0.0330597015184
3107,0.332680822475
3108,0.088919070625
3109,0.0208796558109
3110,0.286832478918
3111,0.00750976625603
3112,0.0392295474309
3113,0.02
3114,0.0100346316205
3115,0.01
3116,0.00509305509617
3117,0.113091187968
3118,0.00564847870685
3200,0.0
3201,0.148802207014
3202,0.0013321547163
3203,0.00824622164322
3204,0.00774223550989
3205,0.0
3206,0.0099335829904
3207,0.0202275493251
3208,0.0261290180552
3209,0.00662828850997
3210,0.192618457211
3211,0.00216717231574
3212,0.00233936961571
3213,0.02
3214,0.00331784896513
3215,0.0
3216,0.000902996768707
3217,0.00267228779471
3218,0.41126935434
3300,0.0
3301,0.0436690738354
3302,0.00272017711482
3303,0.0109024942222
3304,0.00781929110635
3305,0.0
3306,0.045155651052
3307,0.254071159937
3308,0.0261290180552
3309,0.0122226975434
3310,0.130992739296
3311,0.00457740186422
3312,0.0365871703153
3313,0.0
3314,0.00751101009031
3315,0.01
3316,0.00502879665957
3317,0.349985511897
3318,0.0943500027197
3400,0.0
3401,0.0250809274027
3402,0.00530176013399
3403,0.012396458815
3404,0.00802201994111
3405,0.0
3406,0.03951521857
3407,0.0241474418987
3408,0.0261290180552
3409,0.0238951560253
3410,0.0737787845059
3411,0.0115330195315
3412,0.0123757764081
3413,0.0
3414,0.0122147238486
3415,0.0
3416,0.00642792260106
3417,0.0117769000256
3418,0.0062964607912
3700,0.0
3701,0.0250809274027
3702,0.00530176013399
3703,0.012396458815
3704,0.00802201994111
3705,0.0
3706,0.03951521857
3707,0.0241474418987
3708,0.0261290180552
3709,0.0238951560253
3710,0.0737787845059
3711,0.0115330195315
3712,0.0123757764081
3713,0.0
3714,0.0122147238486
3715,0.0
3716,0.00642792260106
3717,0.0117769000256
3718,0.0062964607912
4000,0.0
4001,0.0317173732023
4002,0.00236303174108
4003,0.0100924832122
4004,0.00783989175989
4005,0.0
4006,0.0144098392625
4007,0.0214709182541
4008,0.0261290180552
4009,0.0109086423625
4010,0.0432264641907
4011,0.00411429900747
4012,0.00547910101516
4013,0.02
4014,0.00462895899153
4015,0.0
4016,0.00196498126106
4017,0.00446023690105
4018,0.422228293087
4100,0.0
4101,0.0245439596891
4102,0.110755199855
4103,0.184678591529
4104,0.00932608614437
4105,0.02
4106,0.0554560680033
4107,0.102433642911
4108,0.0568303695226
4109,0.0254676024504
4110,0.0798817817705
4111,0.0021919170227
4112,0.0418380182909
4113,0.0
4114,0.0030814587474
4115,0.0
4116,0.00222194808403
4117,0.00241217593044
4118,0.00144033697012
4200,0.0
4201,0.0250809274027
4202,0.00530176013399
4203,0.012396458815
4204,0.00802201994111
4205,0.0
4206,0.03951521857
4207,0.0241474418987
4208,0.0261290180552
4209,0.0238951560253
4210,0.0737787845059
4211,0.0115330195315
4212,0.0123757764081
4213,0.0
4214,0.0122147238486
4215,0.0
4216,0.00642792260106
4217,0.0117769000256
4218,0.0062964607912
4400,0.0
4401,0.0671346364001
4402,0.151148441849
4403,0.00390819696835
4404,0.028332411394
4405,0.03
4406,0.185174385848
4407,0.0304672079158
4408,0.0913820870463
4409,0.620767317498
4410,0.219723582832
4411,0.00178101707699
4412,0.00204181065502
4413,0.0
4414,0.0123589075985
4415,0.005
4416,0.0014997605431
4417,0.0567033766958
4418,0.0112799425769
4700,0.0
4701,0.0322357071752
4702,0.000114825294466
4703,0.00308904323924
4704,0.0125473060243
4705,0.0
4706,0.000757931844888
4707,0.00893032158682
4708,0.0241991974516
4709,0.00132695374801
4710,0.159680926285
4711,0.020293153932
4712,0.360389434095
4713,0.0
4714,0.000234011968041
4715,0.0
4716,0.0204869084404
4717,0.000289648622289
4718,0.610642896443
4800,0.0
4801,0.0250809274027
4802,0.00530176013399
4803,0.012396458815
4804,0.00802201994111
4805,0.0
4806,0.03951521857
4807,0.0241474418987
4808,0.0261290180552
4809,0.0238951560253
4810,0.0737787845059
4811,0.0115330195315
4812,0.0123757764081
4813,0.0
4814,0.0122147238486
4815,0.0
4816,0.00642792260106
4817,0.0117769000256
4818,0.0062964607912
4900,0.0
4901,0.0108171330364
4902,0.0104225862268
4903,0.00188857216336
4904,0.0510556503486
4905,0.035
4906,0.181104972376
4907,0.0363079580748
4908,0.526414960397
4909,0.102515829292
4910,0.628096007423
4911,0.0308636212124
4912,0.0613728170637
4913,0.04
4914,0.110596132858
4915,0.05
4916,0.000685147178086
4917,0.000759661542087
4918,0.0802363692635
5100,0.0
5101,0.0114996377693
5102,0.00209619211485
5103,0.00968892816664
5104,0.0495583651066
5105,0.055
5106,0.0362496109039
5107,0.019738271072
5108,0.0319573154056
5109,0.048790241295
5110,0.120486999478
5111,0.00568202798496
5112,0.165488877072
5113,0.0
5114,0.0546097345725
5115,0.04
5116,0.00246410463307
5117,0.315416808682
5118,0.0128292848103
5200,0.0
5201,0.0250809274027
5202,0.00530176013399
5203,0.012396458815
5204,0.00802201994111
5205,0.0
5206,0.03951521857
5207,0.0241474418987
5208,0.0261290180552
5209,0.0238951560253
5210,0.0737787845059
5211,0.0115330195315
5212,0.0123757764081
5213,0.0
5214,0.0122147238486
5215,0.0
5216,0.00642792260106
5217,0.0117769000256
5218,0.0062964607912
5700,0.0
5701,0.0250809274027
5702,0.00530176013399
5703,0.012396458815
5704,0.00802201994111
5705,0.0
5706,0.03951521857
5707,0.0241474418987
5708,0.0261290180552
5709,0.0238951560253
5710,0.0737787845059
5711,0.0115330195315
5712,0.0123757764081
5713,0.0
5714,0.0122147238486
5715,0.0
5716,0.00642792260106
5717,0.0117769000256
5718,0.0062964607912
5900,0.0
5901,0.0250809274027
5902,0.00530176013399
5903,0.012396458815
5904,0.00802201994111
5905,0.0
5906,0.03951521857
5907,0.0241474418987
5908,0.0261290180552
5909,0.0238951560253
5910,0.0737787845059
5911,0.0115330195315
5912,0.0123757764081
5913,0.0
5914,0.0122147238486
5915,0.0
5916,0.00642792260106
5917,0.0117769000256
5918,0.0062964607912
6200,0.0
6201,0.0250809274027
6202,0.00530176013399
6203,0.012396458815
6204,0.00802201994111
6205,0.0
6206,0.03951521857
6207,0.0241474418987
6208,0.0261290180552
6209,0.0238951560253
6210,0.0737787845059
6211,0.0115330195315
6212,0.0123757764081
6213,0.0
6214,0.0122147238486
6215,0.0
6216,0.00642792260106
6217,0.0117769000256
6218,0.0062964607912
6300,0.0
6301,0.0250809274027
6302,0.00530176013399
6303,0.012396458815
6304,0.00802201994111
6305,0.0
6306,0.03951521857
6307,0.0241474418987
6308,0.0261290180552
6309,0.0238951560253
6310,0.0737787845059
6311,0.0115330195315
6312,0.0123757764081
6313,0.0
6314,0.0122147238486
6315,0.0
6316,0.00642792260106
6317,0.0117769000256
6318,0.0062964607912
6500,0.0
6501,0.0250809274027
6502,0.00530176013399
6503,0.012396458815
6504,0.00802201994111
6505,0.0
6506,0.03951521857
6507,0.0241474418987
6508,0.0261290180552
6509,0.0238951560253
6510,0.0737787845059
6511,0.0115330195315
6512,0.0123757764081
6513,0.0
6514,0.0122147238486
6515,0.0
6516,0.00642792260106
6517,0.0117769000256
6518,0.0062964607912
6600,0.0
6601,0.0250809274027
6602,0.00530176013399
6603,0.012396458815
6604,0.00802201994111
6605,0.0
6606,0.03951521857
6607,0.0241474418987
6608,0.0261290180552
6609,0.0238951560253
6610,0.0737787845059
6611,0.0115330195315
6612,0.0123757764081
6613,0.0
6614,0.0122147238486
6615,0.0
6616,0.00642792260106
6617,0.0117769000256
6618,0.0062964607912
6800,0.0
6801,0.0250809274027
6802,0.00530176013399
6803,0.012396458815
6804,0.00802201994111
6805,0.0
6806,0.03951521857
6807,0.0241474418987
6808,0.0261290180552
6809,0.0238951560253
6810,0.0737787845059
6811,0.0115330195315
6812,0.0123757764081
6813,0.0
6814,0.0122147238486
6815,0.0
6816,0.00642792260106
6817,0.0117769000256
6818,0.0062964607912
6900,0.0
6901,0.482365225768
6902,0.180399474744
6903,0.00103244311509
6904,0.100139739828
6905,0.0
6906,0.101952321772
6907,0.272918959518
6908,0.0217016220389
6909,0.0609440267335
6910,0.21028128477
6911,0.0817810298569
6912,0.251133150278
6913,0.0
6914,0.0610255792889
6915,0.0
6916,0.0201162790698
6917,0.000964248192809
6918,0.0804650766845
7000,0.2
7001,0.178475444396
7002,0.33099009685
7003,0.0039107063755
7004,0.0682127789914
7005,0.18
7006,0.106134928684
7007,0.0616535252265
7008,0.215614867189
7009,0.168327472827
7010,0.667308765644
7011,0.00162450781356
7012,0.0130358982275
7013,0.02
7014,0.232404346728
7015,0.025
7016,0.00139862945346
7017,0.0276446710854
7018,0.00192341449412
7200,0.0
7201,0.484753717379
7202,0.261011053114
7203,0.0028346319818
7204,0.00643504933441
7205,0.0
7206,0.162483359915
7207,0.0799134410053
7208,0.0233602409624
7209,0.010986128914
7210,0.334376205395
7211,0.121725612725
7212,0.101536762599
7213,0.0
7214,0.0723169574127
7215,0.035
7216,0.00212023564062
7217,0.00709398606563
7218,0.061304118693
7400,0.0
7401,0.149123826735
7402,0.0207632022186
7403,0.00619461119428
7404,0.0266759184363
7405,0.0
7406,0.0347505598205
7407,0.182625115487
7408,0.0388724609514
7409,0.145591124711
7410,0.298570032211
7411,0.0334599790617
7412,0.0816497786735
7413,0.0
7414,0.00357622027546
7415,0.095
7416,0.00115839769051
7417,0.00644385447179
7418,0.021306918709
7500,0.0
7501,0.0250809274027
7502,0.00530176013399
7503,0.012396458815
7504,0.00802201994111
7505,0.0
7506,0.03951521857
7507,0.0241474418987
7508,0.0261290180552
7509,0.0238951560253
7510,0.0737787845059
7511,0.0115330195315
7512,0.0123757764081
7513,0.0
7514,0.0122147238486
7515,0.0
7516,0.00642792260106
7517,0.0117769000256
7518,0.0062964607912
7700,0.1
7701,0.411811785247
7702,0.00462420156488
7703,0.0121969265465
7704,0.00782129234833
7705,0.0
7706,0.0270164874316
7707,0.19684728377
7708,0.0883649335442
7709,0.0161484779724
7710,0.536002986443
7711,0.00790932237135
7712,0.00961818119272
7713,0.0
7714,0.00868968426569
7715,0.0
7716,0.00526843224898
7717,0.00811695779098
7718,0.00479635200911
7900,0.0
7901,0.0250809274027
7902,0.00530176013399
7903,0.012396458815
7904,0.00802201994111
7905,0.0
7906,0.03951521857
7907,0.0241474418987
7908,0.0261290180552
7909,0.0238951560253
7910,0.0737787845059
7911,0.0115330195315
7912,0.0123757764081
7913,0.0
7914,0.0122147238486
7915,0.0
7916,0.00642792260106
7917,0.0117769000256
7918,0.0062964607912
8100,0.0
8101,0.0250809274027
8102,0.00530176013399
8103,0.012396458815
8104,0.00802201994111
8105,0.0
8106,0.03951521857
8107,0.0241474418987
8108,0.0261290180552
8109,0.0238951560253
8110,0.0737787845059
8111,0.0115330195315
8112,0.0123757764081
8113,0.0
8114,0.0122147238486
8115,0.0
8116,0.00642792260106
8117,0.0117769000256
8118,0.0062964607912
8200,0.02
8201,0.408838648068
8202,0.172071523161
8203,0.00888602260144
8204,0.0295584624954
8205,0.005
8206,0.0665510472587
8207,0.0666699683189
8208,0.126693676874
8209,0.367714819543
8210,0.535198339714
8211,0.00740858406246
8212,0.0169593493338
8213,0.04
8214,0.464232263011
8215,0.14
8216,0.0240089381469
8217,0.00714626869446
8218,0.00437528820747
8300,0.0
8301,0.0250809274027
8302,0.00530176013399
8303,0.012396458815
8304,0.00802201994111
8305,0.0
8306,0.03951521857
8307,0.0241474418987
8308,0.0261290180552
8309,0.0238951560253
8310,0.0737787845059
8311,0.0115330195315
8312,0.0123757764081
8313,0.0
8314,0.0122147238486
8315,0.0
8316,0.00642792260106
8317,0.0117769000256
8318,0.0062964607912
8400,0.0
8401,0.0250809274027
8402,0.00530176013399
8403,0.012396458815
8404,0.00802201994111
8405,0.0
8406,0.03951521857
8407,0.0241474418987
8408,0.0261290180552
8409,0.0238951560253
8410,0.0737787845059
8411,0.0115330195315
8412,0.0123757764081
8413,0.0
8414,0.0122147238486
8415,0.0
8416,0.00642792260106
8417,0.0117769000256
8418,0.0062964607912
8500,0.0
8501,0.0250809274027
8502,0.00530176013399
8503,0.012396458815
8504,0.00802201994111
8505,0.0
8506,0.03951521857
8507,0.0241474418987
8508,0.0261290180552
8509,0.0238951560253
8510,0.0737787845059
8511,0.0115330195315
8512,0.0123757764081
8513,0.0
8514,0.0122147238486
8515,0.0
8516,0.00642792260106
8517,0.0117769000256
8518,0.0062964607912
8600,0.0
8601,0.0250809274027
8602,0.00530176013399
8603,0.012396458815
8604,0.00802201994111
8605,0.0
8606,0.03951521857
8607,0.0241474418987
8608,0.0261290180552
8609,0.0238951560253
8610,0.0737787845059
8611,0.0115330195315
8612,0.0123757764081
8613,0.0
8614,0.0122147238486
8615,0.0
8616,0.00642792260106
8617,0.0117769000256
8618,0.0062964607912
8700,0.16
8701,0.0115142742048
8702,0.170575756572
8703,0.00235811931492
8704,0.00754178036475
8705,0.02
8706,0.00141596045198
8707,0.0228805624482
8708,0.0504181972587
8709,0.0410398098633
8710,0.0894935324383
8711,0.00149626398042
8712,0.0205842225778
8713,0.02
8714,0.120520215341
8715,0.0
8716,0.000818473427134
8717,0.00122731972577
8718,5.58659217877e-05
8900,0.0
8901,0.00220157132425
8902,0.000731235138132
8903,0.0246139331389
8904,0.00807597906867
8905,0.0
8906,0.0633745339721
8907,0.0232826413658
8908,0.43447991374
8909,0.0048344985723
8910,0.0299397628987
8911,0.00105836771745
8912,0.00137473579378
8913,0.0
8914,0.0416539833066
8915,0.0
8916,0.00126276695124
8917,0.00145545192129
8918,0.000966479080779
9000,0.02
9001,0.00111963601622
9002,0.000844237845789
9003,0.0443278915478
9004,0.0126379194144
9005,0.015
9006,0.0456757139369
9007,0.0431497817778
9008,0.50447991374
9009,0.0447436241602
9010,0.0474367992484
9011,0.0215274819366
9012,0.00130624461002
9013,0.0
9014,0.0518757105498
9015,0.01
9016,0.000451474600494
9017,0.00155666611141
9018,0.000631069342211
9200,0.0
9201,0.0250809274027
9202,0.00530176013399
9203,0.012396458815
9204,0.00802201994111
9205,0.0
9206,0.03951521857
9207,0.0241474418987
9208,0.0261290180552
9209,0.0238951560253
9210,0.0737787845059
9211,0.0115330195315
9212,0.0123757764081
9213,0.0
9214,0.0122147238486
9215,0.0
9216,0.00642792260106
9217,0.0117769000256
9218,0.0062964607912
9500,0.0
9501,0.0245913738153
9502,0.00108641980771
9503,0.00309534390202
9504,0.180884577253
9505,0.0
9506,0.0476075348571
9507,0.0279525971763
9508,0.179523896458
9509,0.0466055647665
9510,0.559372014297
9511,0.0227043219095
9512,0.222588983213
9513,0.22
9514,0.132314558508
9515,0.055
9516,0.00129696912172
9517,0.0471385225515
9518,0.410814157496
9800,0.0
9801,0.0250809274027
9802,0.00530176013399
9803,0.012396458815
9804,0.00802201994111
9805,0.0
9806,0.03951521857
9807,0.0241474418987
9808,0.0261290180552
9809,0.0238951560253
9810,0.0737787845059
9811,0.0115330195315
